year,"Erwähnungen"
1879,0
1880,0
1881,0
1882,1
1883,0
1884,0
1885,0
1886,0
1887,2
1888,0
1889,0
1890,0
1891,0
1892,0
1893,1
1894,1
1895,1
1896,2
1897,0
1898,2
1899,0
1900,1
1901,0
1902,2
1903,1
1904,2
1905,2
1906,3
1907,2
1908,5
1909,2
1910,5
1911,6
1912,3
1913,3
1914,2
1915,1
1916,4
1917,10
1918,3
1919,6
1920,0
1921,0
1922,0
1923,0
1924,0
1925,0
1926,0
1927,0
1928,0
1929,0
1930,0
1931,0
