year,"Erwähnungen"
1879,0
1880,0
1881,0
1882,0
1883,0
1884,0
1885,0
1886,0
1887,0
1888,0
1889,0
1890,0
1891,15
1892,2
1893,0
1894,0
1895,2
1896,2
1897,1
1898,1
1899,0
1900,0
1901,2
1902,0
1903,0
1904,1
1905,0
1906,3
1907,0
1908,0
1909,0
1910,4
1911,0
1912,0
1913,1
1914,0
1915,0
1916,0
1917,0
1918,0
1919,2
1920,1
1921,0
1922,1
1923,0
1924,0
1925,1
1926,1
1927,1
1928,0
1929,0
1930,0
1931,0
