year,"Erwähnungen"
1879,0
1880,0
1881,0
1882,0
1883,0
1884,0
1885,0
1886,0
1887,0
1888,0
1889,0
1890,5
1891,1
1892,7
1893,9
1894,4
1895,11
1896,12
1897,6
1898,3
1899,2
1900,5
1901,2
1902,3
1903,8
1904,28
1905,21
1906,4
1907,4
1908,9
1909,8
1910,17
1911,10
1912,9
1913,15
1914,26
1915,5
1916,4
1917,15
1918,22
1919,20
1920,21
1921,7
1922,6
1923,1
1924,3
1925,5
1926,1
1927,4
1928,0
1929,2
1930,1
1931,1
