year,"Erwähnungen"
1879,0
1880,0
1881,0
1882,0
1883,0
1884,0
1885,0
1886,0
1887,0
1888,1
1889,3
1890,2
1891,1
1892,1
1893,2
1894,0
1895,5
1896,3
1897,2
1898,2
1899,1
1900,0
1901,3
1902,1
1903,0
1904,4
1905,6
1906,2
1907,3
1908,3
1909,8
1910,4
1911,5
1912,6
1913,1
1914,1
1915,6
1916,8
1917,7
1918,6
1919,3
1920,6
1921,0
1922,3
1923,2
1924,0
1925,2
1926,0
1927,0
1928,1
1929,0
1930,0
1931,1
