year,"Erwähnungen"
1879,0
1880,0
1881,0
1882,0
1883,0
1884,0
1885,0
1886,0
1887,0
1888,0
1889,0
1890,3
1891,0
1892,0
1893,2
1894,4
1895,9
1896,2
1897,2
1898,0
1899,2
1900,2
1901,2
1902,2
1903,1
1904,1
1905,1
1906,2
1907,4
1908,1
1909,6
1910,0
1911,0
1912,1
1913,4
1914,0
1915,1
1916,1
1917,2
1918,0
1919,0
1920,0
1921,0
1922,0
1923,0
1924,0
1925,0
1926,0
1927,0
1928,0
1929,0
1930,0
1931,0
