year,"Erwähnungen"
1879,0
1880,0
1881,0
1882,0
1883,0
1884,0
1885,0
1886,0
1887,0
1888,2
1889,1
1890,1
1891,2
1892,0
1893,0
1894,3
1895,3
1896,2
1897,0
1898,0
1899,2
1900,0
1901,0
1902,0
1903,0
1904,1
1905,0
1906,1
1907,3
1908,0
1909,0
1910,0
1911,1
1912,2
1913,1
1914,0
1915,0
1916,0
1917,0
1918,1
1919,0
1920,0
1921,0
1922,0
1923,0
1924,0
1925,0
1926,0
1927,0
1928,0
1929,0
1930,0
1931,0
