year,"Erwähnungen"
1879,0
1880,0
1881,0
1882,0
1883,0
1884,0
1885,0
1886,0
1887,0
1888,0
1889,0
1890,0
1891,0
1892,0
1893,0
1894,0
1895,1
1896,5
1897,1
1898,2
1899,1
1900,0
1901,0
1902,1
1903,1
1904,1
1905,0
1906,1
1907,0
1908,4
1909,1
1910,1
1911,2
1912,5
1913,1
1914,3
1915,3
1916,1
1917,8
1918,2
1919,2
1920,0
1921,1
1922,2
1923,1
1924,0
1925,3
1926,1
1927,1
1928,1
1929,0
1930,0
1931,0
