year,"Erwähnungen"
1879,0
1880,0
1881,6
1882,1
1883,3
1884,0
1885,2
1886,2
1887,14
1888,1
1889,14
1890,16
1891,6
1892,7
1893,6
1894,1
1895,3
1896,0
1897,3
1898,1
1899,2
1900,3
1901,1
1902,3
1903,1
1904,1
1905,1
1906,1
1907,0
1908,0
1909,1
1910,1
1911,1
1912,0
1913,0
1914,1
1915,0
1916,0
1917,1
1918,3
1919,5
1920,1
1921,1
1922,0
1923,1
1924,0
1925,0
1926,1
1927,1
1928,2
1929,0
1930,1
1931,1
